date,open,Customer_Footfall,visits,purchases,conversion_rate,Sales_Amount,gmv,avg_ticket_base,avg_ticket_with_impulse,impulse_attach_pct,impulse_avg_eur,items_per_ticket,quick_buy_pct,quick_buy_ticket,miel_u,loncheado_u,mermelada_u,queso_u,tote_u,picos_u,vino_u,minicata_u,Units_Sold,Inventory_Level,tote_stock,Online_Orders,online_orders_attr,contacts,campaign_conversions,referred_visits,baskets_via_lodging,market_segment,distribution_channel,Promotion,Holiday,holiday_or_event,Season,Day_Of_Week,Month,Year,partners_active,Demand_Level
2025-03-19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Wednesday,3,2025,10,None
2025-03-20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Thursday,3,2025,10,None
2025-03-21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,Yes,1,Primavera,Friday,3,2025,9,None
2025-03-22,1,17,17,8,0.4706,300.46,300.46,33.37,37.56,40.4,10.37,0.75,36.6,12.18,0,2,1,0,0,1,1,1,6,36,36,1,0,2,0,4,0,Passerby,Walk_in,Yes,Yes,1,Primavera,Saturday,3,2025,10,Low
2025-03-23,1,19,19,6,0.3158,253.1,253.1,40.46,42.18,26.5,6.51,1.17,30.1,12.6,2,0,2,0,0,2,1,0,7,36,36,1,1,2,1,5,1,Direct,Direct,Yes,Yes,1,Primavera,Sunday,3,2025,10,Low
2025-03-24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Monday,3,2025,10,None
2025-03-25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Tuesday,3,2025,10,None
2025-03-26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Wednesday,3,2025,10,None
2025-03-27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Thursday,3,2025,10,None
2025-03-28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Friday,3,2025,10,None
2025-03-29,1,10,10,4,0.4,147.94,147.94,34.39,36.98,35.2,7.37,0.5,24.1,14.9,0,1,0,0,0,0,0,1,2,36,36,1,0,2,0,1,0,Passerby,Walk_in,No,No,0,Primavera,Saturday,3,2025,10,Low
2025-03-30,1,23,23,5,0.2174,193.7,193.7,36.34,38.74,32.9,7.29,0.6,30.0,14.36,0,0,0,1,0,0,0,2,3,36,36,0,0,2,0,4,1,Passerby,Walk_in,No,No,0,Primavera,Sunday,3,2025,10,Low
2025-03-31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Monday,3,2025,10,None
2025-04-01,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Tuesday,4,2025,10,None
2025-04-02,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Wednesday,4,2025,10,None
2025-04-03,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Thursday,4,2025,10,None
2025-04-04,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Friday,4,2025,10,None
2025-04-05,1,9,9,2,0.2222,67.48,67.48,32.15,33.74,35.6,4.46,0.5,20.7,18.47,0,0,0,0,0,0,0,1,1,36,36,0,0,1,0,4,0,Direct,Direct,No,No,0,Primavera,Saturday,4,2025,10,Low
2025-04-06,1,13,13,3,0.2308,126.8,126.8,39.78,42.27,35.6,6.99,2.33,34.6,19.4,1,1,2,0,0,0,1,2,7,36,36,0,0,1,0,3,1,Direct,Direct,No,No,0,Primavera,Sunday,4,2025,10,Low
2025-04-07,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Monday,4,2025,10,None
2025-04-08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Tuesday,4,2025,10,None
2025-04-09,1,12,12,2,0.1667,80.18,80.18,37.75,40.09,35.1,6.69,1.0,19.1,19.64,0,0,0,1,1,0,0,0,2,35,35,0,0,1,0,2,2,Direct,Direct,No,No,0,Primavera,Wednesday,4,2025,10,Low
2025-04-10,1,6,6,3,0.5,112.52,112.52,36.0,37.51,20.8,7.23,0.67,25.9,15.38,1,0,0,0,0,1,0,0,2,35,35,0,0,1,0,3,0,Passerby,Walk_in,No,No,0,Primavera,Thursday,4,2025,10,Low
2025-04-11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,Closed,None,No,Yes,1,Primavera,Friday,4,2025,10,None
2025-04-12,1,16,16,6,0.375,217.17,217.17,32.66,36.19,40.6,8.71,1.5,21.4,15.0,1,1,4,1,2,0,0,0,9,33,33,0,0,2,0,6,5,Event_local,Offline_event,Yes,Yes,1,Primavera,Saturday,4,2025,10,Low
2025-04-13,1,15,15,2,0.1333,92.54,92.54,42.88,46.27,44.7,7.57,1.0,29.4,17.69,1,0,0,0,1,0,0,0,2,32,32,0,0,1,0,3,1,Rural_lodging,Partner_referral,Yes,Yes,1,Primavera,Sunday,4,2025,11,Low
2025-04-14,1,16,16,4,0.25,165.23,165.23,38.89,41.31,32.8,7.36,0.5,24.5,13.03,1,0,1,0,0,0,0,0,2,32,32,0,0,2,0,1,1,Event_local,Offline_event,No,No,0,Primavera,Monday,4,2025,10,Low
2025-04-15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Tuesday,4,2025,11,None
2025-04-16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Wednesday,4,2025,10,None
2025-04-17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Thursday,4,2025,10,None
2025-04-18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,Closed,None,No,Yes,1,Primavera,Friday,4,2025,10,None
2025-04-19,1,16,16,4,0.25,136.99,136.99,30.6,34.25,41.7,8.76,1.0,26.7,19.96,0,1,0,0,0,0,1,2,4,32,32,1,1,2,1,6,0,Event_local,Offline_event,Yes,Yes,1,Primavera,Saturday,4,2025,11,Low
2025-04-20,1,25,25,11,0.44,480.02,480.02,39.63,43.64,43.7,9.18,0.64,29.5,16.25,1,2,2,0,0,1,1,0,7,32,32,0,0,5,0,7,3,Direct,Direct,Yes,Yes,1,Primavera,Sunday,4,2025,10,Medium
2025-04-21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Monday,4,2025,10,None
2025-04-22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Tuesday,4,2025,10,None
2025-04-23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Wednesday,4,2025,10,None
2025-04-24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Thursday,4,2025,11,None
2025-04-25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,Closed,None,No,Yes,1,Primavera,Friday,4,2025,10,None
2025-04-26,1,13,13,6,0.4615,236.54,236.54,37.57,39.42,44.4,4.18,0.5,21.8,13.02,1,1,0,0,0,0,0,1,3,32,32,0,0,2,0,5,2,Passerby,Walk_in,No,No,0,Primavera,Saturday,4,2025,10,Low
2025-04-27,1,21,21,5,0.2381,210.37,210.37,39.75,42.07,37.1,6.26,0.8,22.6,15.21,1,1,0,0,0,0,1,1,4,32,32,0,0,1,0,5,1,Rural_lodging,Partner_referral,Yes,No,0,Primavera,Sunday,4,2025,10,Low
2025-04-28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Monday,4,2025,10,None
2025-04-29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Tuesday,4,2025,10,None
2025-04-30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Wednesday,4,2025,10,None
2025-05-01,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,Closed,None,No,Yes,1,Primavera,Thursday,5,2025,11,None
2025-05-02,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,Closed,None,No,Yes,1,Primavera,Friday,5,2025,10,None
2025-05-03,1,18,18,7,0.3889,288.29,288.29,38.69,41.18,39.1,6.38,0.86,16.0,15.66,2,1,1,0,1,0,0,1,6,31,31,1,1,2,1,8,2,Rural_lodging,Partner_referral,Yes,Yes,1,Primavera,Saturday,5,2025,11,Low
2025-05-04,1,19,19,9,0.4737,413.31,413.31,44.38,45.92,61.6,2.5,1.11,23.4,14.06,1,0,3,2,2,1,0,1,10,29,29,0,0,3,0,4,0,Event_local,Offline_event,Yes,Yes,1,Primavera,Sunday,5,2025,11,Low
2025-05-05,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Monday,5,2025,11,None
2025-05-06,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Tuesday,5,2025,11,None
2025-05-07,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Wednesday,5,2025,11,None
2025-05-08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Thursday,5,2025,10,None
2025-05-09,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Friday,5,2025,11,None
2025-05-10,1,15,15,3,0.2,101.2,101.2,31.94,33.73,35.0,5.12,0.67,21.9,17.1,0,0,0,0,0,2,0,0,2,29,29,0,0,1,0,2,0,Rural_lodging,Partner_referral,No,No,0,Primavera,Saturday,5,2025,11,Low
2025-05-11,1,23,23,9,0.3913,311.78,311.78,30.71,34.64,46.8,8.42,1.11,34.7,17.52,2,2,2,1,0,2,0,1,10,29,29,1,1,4,1,11,1,Direct,Direct,Yes,No,0,Primavera,Sunday,5,2025,11,Low
2025-05-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Monday,5,2025,11,None
2025-05-13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Tuesday,5,2025,11,None
2025-05-14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Wednesday,5,2025,11,None
2025-05-15,1,11,11,4,0.3636,146.46,146.46,34.58,36.62,25.7,7.95,0.75,19.4,15.31,1,0,0,0,1,0,0,1,3,28,28,0,0,1,0,1,0,Passerby,Walk_in,No,No,0,Primavera,Thursday,5,2025,11,Low
2025-05-16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Friday,5,2025,11,None
2025-05-17,1,11,11,3,0.2727,113.83,113.83,35.07,37.94,39.9,7.21,1.0,21.3,17.68,2,1,0,0,0,0,0,0,3,28,28,0,0,1,0,4,2,Direct,Direct,No,No,0,Primavera,Saturday,5,2025,11,Low
2025-05-18,1,19,19,8,0.4211,323.69,323.69,38.72,40.46,25.9,6.72,0.75,24.1,16.2,0,1,1,1,0,0,0,3,6,28,28,0,0,4,0,8,0,Rural_lodging,Partner_referral,No,No,0,Primavera,Sunday,5,2025,11,Low
2025-05-19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Monday,5,2025,12,None
2025-05-20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Tuesday,5,2025,11,None
2025-05-21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Wednesday,5,2025,11,None
2025-05-22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Thursday,5,2025,11,None
2025-05-23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Friday,5,2025,11,None
2025-05-24,1,12,12,3,0.25,101.88,101.88,31.26,33.96,48.1,5.62,0.33,21.1,15.5,0,1,0,0,0,0,0,0,1,28,28,0,0,1,0,6,1,Direct,Direct,Yes,No,0,Primavera,Saturday,5,2025,11,Low
2025-05-25,1,11,11,3,0.2727,97.87,97.87,30.39,32.62,26.5,8.44,1.0,19.6,16.43,2,0,1,0,0,0,0,0,3,28,28,0,0,1,0,2,0,Event_local,Offline_event,No,No,0,Primavera,Sunday,5,2025,11,Low
2025-05-26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Monday,5,2025,11,None
2025-05-27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Tuesday,5,2025,11,None
2025-05-28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Wednesday,5,2025,11,None
2025-05-29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Thursday,5,2025,11,None
2025-05-30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,Closed,None,No,No,0,Primavera,Friday,5,2025,11,None
2025-05-31,1,21,21,6,0.2857,213.21,213.21,33.58,35.54,33.5,5.84,1.17,19.0,11.45,1,0,2,1,0,0,1,2,7,28,28,0,0,3,0,4,1,Rural_lodging,Partner_referral,No,No,0,Primavera,Saturday,5,2025,11,Low
2025-06-01,1,24,24,7,0.2917,297.12,297.12,39.3,42.45,36.7,8.57,1.29,17.0,14.92,3,3,0,0,0,0,0,3,9,28,28,0,0,3,0,7,2,Direct,Direct,No,No,0,Verano,Sunday,6,2025,12,Low
2025-06-02,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Monday,6,2025,11,None
2025-06-03,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Tuesday,6,2025,11,None
2025-06-04,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Wednesday,6,2025,11,None
2025-06-05,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Thursday,6,2025,11,None
2025-06-06,1,15,15,2,0.1333,72.19,72.19,34.1,36.09,31.9,6.27,2.5,20.0,18.46,2,1,0,0,0,0,0,2,5,28,28,0,0,1,0,4,1,Direct,Direct,No,No,0,Verano,Friday,6,2025,11,Low
2025-06-07,1,21,21,6,0.2857,267.24,267.24,42.56,44.54,31.6,6.25,0.5,27.4,16.95,0,0,0,1,1,0,0,1,3,27,27,1,0,2,0,5,2,Direct,Direct,No,No,0,Verano,Saturday,6,2025,11,Low
2025-06-08,1,26,26,9,0.3462,333.86,333.86,34.22,37.1,35.4,8.13,0.44,10.3,16.68,0,2,0,2,0,0,0,0,4,27,27,1,1,4,1,10,4,Rural_lodging,Partner_referral,No,No,0,Verano,Sunday,6,2025,11,Low
2025-06-09,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Monday,6,2025,11,None
2025-06-10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Tuesday,6,2025,11,None
2025-06-11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Wednesday,6,2025,12,None
2025-06-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Thursday,6,2025,11,None
2025-06-13,1,23,23,5,0.2174,177.7,177.7,32.06,35.54,42.9,8.1,1.0,25.1,12.51,0,2,0,1,0,0,0,2,5,27,27,0,0,2,0,6,1,Event_local,Offline_event,No,No,0,Verano,Friday,6,2025,11,Low
2025-06-14,1,16,16,11,0.6875,357.4,357.4,30.67,32.49,41.7,4.36,0.91,29.5,15.08,4,1,0,1,1,1,1,1,10,26,26,1,1,5,1,4,1,Event_local,Offline_event,No,No,0,Verano,Saturday,6,2025,12,Low
2025-06-15,1,14,14,7,0.5,298.13,298.13,40.35,42.59,38.6,5.81,1.0,27.7,15.65,0,1,3,0,1,0,1,1,7,25,25,0,0,3,0,2,2,Passerby,Walk_in,No,No,0,Verano,Sunday,6,2025,11,Low
2025-06-16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Monday,6,2025,12,None
2025-06-17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Tuesday,6,2025,11,None
2025-06-18,1,18,18,4,0.2222,152.97,152.97,36.12,38.24,38.7,5.49,1.25,15.1,12.37,1,0,2,0,1,0,0,1,5,24,24,1,0,1,0,3,1,Direct,Direct,Yes,No,0,Verano,Wednesday,6,2025,12,Low
2025-06-19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Thursday,6,2025,12,None
2025-06-20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Friday,6,2025,12,None
2025-06-21,1,16,16,5,0.3125,198.22,198.22,37.13,39.64,31.5,7.97,1.0,29.4,14.5,2,0,0,0,3,0,0,0,5,21,21,0,0,2,0,5,1,Passerby,Walk_in,Yes,No,0,Verano,Saturday,6,2025,12,Low
2025-06-22,1,17,17,9,0.5294,345.94,345.94,37.11,38.44,26.9,4.94,0.56,37.0,14.99,1,0,2,0,1,0,1,0,5,20,20,0,0,3,0,5,0,Passerby,Walk_in,No,No,0,Verano,Sunday,6,2025,12,Low
2025-06-23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Monday,6,2025,11,None
2025-06-24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Tuesday,6,2025,11,None
2025-06-25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Wednesday,6,2025,11,None
2025-06-26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Thursday,6,2025,11,None
2025-06-27,1,19,19,7,0.3684,303.96,303.96,41.2,43.42,35.2,6.32,1.29,21.1,15.47,1,1,3,0,1,1,0,2,9,19,19,0,0,4,0,5,1,Rural_lodging,Partner_referral,No,No,0,Verano,Friday,6,2025,12,Low
2025-06-28,1,22,22,5,0.2273,157.16,157.16,29.0,31.43,45.3,5.37,1.2,27.2,16.74,1,1,0,1,0,2,0,1,6,19,19,1,1,2,1,5,0,Direct,Direct,No,No,0,Verano,Saturday,6,2025,11,Low
2025-06-29,1,17,17,8,0.4706,259.92,259.92,31.77,32.49,20.0,3.58,0.75,22.5,15.36,0,3,1,0,0,0,2,0,6,19,19,1,0,3,0,4,0,Direct,Direct,No,No,0,Verano,Sunday,6,2025,12,Low
2025-06-30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Monday,6,2025,11,None
2025-07-01,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Tuesday,7,2025,11,None
2025-07-02,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Wednesday,7,2025,11,None
2025-07-03,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Thursday,7,2025,12,None
2025-07-04,1,8,8,4,0.5,130.17,130.17,30.44,32.54,38.9,5.4,0.5,23.0,17.6,0,1,1,0,0,0,0,0,2,19,19,0,0,1,0,3,1,Direct,Direct,No,No,0,Verano,Friday,7,2025,11,Low
2025-07-05,1,12,12,5,0.4167,196.97,196.97,38.17,39.39,22.6,5.41,0.4,26.0,18.44,1,0,0,0,0,0,0,1,2,19,19,1,0,2,0,5,0,Passerby,Walk_in,No,No,0,Verano,Saturday,7,2025,12,Low
2025-07-06,1,14,14,3,0.2143,107.88,107.88,35.06,35.96,35.9,2.5,1.67,21.6,16.18,0,0,0,0,0,4,0,1,5,19,19,0,0,1,0,4,0,Passerby,Walk_in,No,No,0,Verano,Sunday,7,2025,12,Low
2025-07-07,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Monday,7,2025,11,None
